Age,Reliability,Children,Income,Evidence of active listening,Yearly_equip_failure,Contract,Techie
-1.453213979,-0.485003895,0.424900069,0.966147731,-0.481828447,2.519179341,-0.050502501,-0.449197765
1.735523541,-0.485003895,-0.040845924,0.533795403,-0.481828447,-0.625863532,-1.535870175,-0.449197765
-1.356585569,0.489878306,-0.040845924,1.404184402,-0.481828447,0.946657905,1.434865173,-0.449197765
0.092840576,2.439642707,-0.506591916,0.538134285,0.490383916,0.946657905,-0.050502501,-0.449197765
-1.25995716,0.489878306,-0.506591916,-0.995416428,1.46259628,-0.625863532,1.434865173,-0.449197765
-1.211642955,-0.485003895,-0.040845924,-0.693342275,0.490383916,-0.625863532,-1.535870175,-0.449197765
-1.646470798,0.489878306,-0.506591916,-0.942373548,0.490383916,-0.625863532,-0.050502501,-0.449197765
1.107438878,0.489878306,-0.040845924,-0.141206654,-1.454040811,-0.625863532,1.434865173,-0.449197765
0.382725805,0.489878306,-0.506591916,0.373367759,1.46259628,-0.625863532,-0.050502501,2.22619095
-1.115014545,1.464760506,-0.972337909,0.677549469,1.46259628,0.946657905,-0.050502501,-0.449197765
-0.341987268,0.489878306,2.753630034,1.019567935,-0.481828447,0.946657905,-1.535870175,-0.449197765
-0.631872497,-0.485003895,0.890646062,0.151889009,0.490383916,-0.625863532,-0.050502501,-0.449197765
-0.486929882,0.489878306,3.219376026,-0.47217879,1.46259628,-0.625863532,-0.050502501,2.22619095
-0.535244087,-1.459886095,-0.972337909,-0.22468767,-0.481828447,-0.625863532,1.434865173,-0.449197765
1.252381492,-0.485003895,-0.040845924,2.762854577,1.46259628,0.946657905,1.434865173,2.22619095
-0.776815111,0.489878306,-0.040845924,-0.569160167,2.434808643,-0.625863532,-0.050502501,-0.449197765
-1.16332875,1.464760506,0.890646062,-0.645071989,0.490383916,-0.625863532,-1.535870175,-0.449197765
1.107438878,2.439642707,-0.506591916,0.362843797,-0.481828447,-0.625863532,-1.535870175,2.22619095
1.107438878,-1.459886095,-0.972337909,-0.886905717,-0.481828447,-0.625863532,1.434865173,-0.449197765
1.445638312,0.489878306,-0.040845924,-0.493668936,-0.481828447,-0.625863532,-0.050502501,-0.449197765
-0.970071931,-0.485003895,0.890646062,-0.077707547,1.46259628,0.946657905,1.434865173,-0.449197765
0.769239444,1.464760506,0.424900069,1.41099611,1.46259628,-0.625863532,-0.050502501,-0.449197765
-0.197044653,-1.459886095,-0.506591916,-0.509659499,-0.481828447,-0.625863532,-0.050502501,2.22619095
1.252381492,0.489878306,0.424900069,1.640300452,0.490383916,0.946657905,-0.050502501,-0.449197765
1.107438878,0.489878306,-0.506591916,-0.42162505,2.434808643,-0.625863532,-0.050502501,-0.449197765
-0.583558292,-0.485003895,-0.506591916,-0.501815821,0.490383916,-0.625863532,-0.050502501,-0.449197765
0.237783191,-0.485003895,0.424900069,1.994267423,-0.481828447,-0.625863532,-0.050502501,-0.449197765
1.590580926,-0.485003895,-0.506591916,-0.270333705,1.46259628,0.946657905,-0.050502501,2.22619095
1.638895131,-0.485003895,0.424900069,-1.23282368,1.46259628,-0.625863532,-0.050502501,-0.449197765
-0.728500906,1.464760506,-0.972337909,-0.919872711,-0.481828447,4.091700777,-1.535870175,-0.449197765
0.817553649,0.489878306,-0.506591916,-0.602688893,0.490383916,0.946657905,-0.050502501,-0.449197765
-1.211642955,-1.459886095,0.424900069,0.735132306,-0.481828447,0.946657905,-1.535870175,2.22619095
-0.535244087,-0.485003895,-0.040845924,-0.50131083,0.490383916,0.946657905,-0.050502501,-0.449197765
-1.25995716,-0.485003895,0.424900069,-1.176745888,-0.481828447,2.519179341,-0.050502501,-0.449197765
1.493952517,-1.459886095,-0.972337909,-0.116657482,-0.481828447,-0.625863532,1.434865173,-0.449197765
-0.100416243,0.489878306,-0.972337909,-0.683539628,0.490383916,-0.625863532,1.434865173,2.22619095
0.624296829,-0.485003895,-0.506591916,-1.185216195,0.490383916,-0.625863532,-1.535870175,2.22619095
-0.486929882,-1.459886095,1.356392055,0.328213594,-0.481828447,-0.625863532,1.434865173,-0.449197765
0.575982624,-0.485003895,0.424900069,1.503076518,0.490383916,-0.625863532,-0.050502501,-0.449197765
0.044526371,0.489878306,-0.972337909,1.36303045,-0.481828447,-0.625863532,-0.050502501,-0.449197765
-1.646470798,0.489878306,-0.040845924,-0.923197355,2.434808643,0.946657905,-0.050502501,-0.449197765
-1.453213979,-1.459886095,-0.040845924,3.273556444,-0.481828447,-0.625863532,-0.050502501,-0.449197765
-0.390301472,1.464760506,3.219376026,0.126836973,-1.454040811,-0.625863532,1.434865173,-0.449197765
-0.728500906,0.489878306,-0.972337909,-0.477113804,1.46259628,-0.625863532,-0.050502501,-0.449197765
0.044526371,-2.434768296,-0.972337909,0.645745303,-0.481828447,0.946657905,-1.535870175,-0.449197765
-0.970071931,0.489878306,3.219376026,0.87205445,0.490383916,-0.625863532,1.434865173,-0.449197765
-0.197044653,1.464760506,-0.040845924,-0.523366607,0.490383916,-0.625863532,-0.050502501,-0.449197765
0.769239444,0.489878306,-0.040845924,-1.088722787,0.490383916,-0.625863532,-0.050502501,-0.449197765
1.542266721,-0.485003895,0.424900069,0.290067603,-0.481828447,0.946657905,1.434865173,-0.449197765
-1.16332875,0.489878306,-0.506591916,-0.804032889,1.46259628,-0.625863532,-0.050502501,-0.449197765
0.141154781,-0.485003895,-0.506591916,-0.293527131,-1.454040811,-0.625863532,1.434865173,-0.449197765
-0.728500906,1.464760506,1.822138048,-0.303812428,0.490383916,-0.625863532,1.434865173,-0.449197765
-0.197044653,-0.485003895,-0.040845924,0.284748881,1.46259628,-0.625863532,-0.050502501,-0.449197765
-0.245358858,1.464760506,0.890646062,-0.945398885,0.490383916,-0.625863532,-0.050502501,-0.449197765
-0.003787834,-0.485003895,-0.972337909,-0.804267298,-1.454040811,-0.625863532,-0.050502501,-0.449197765
0.672611034,0.489878306,0.890646062,0.041549833,0.490383916,-0.625863532,1.434865173,-0.449197765
0.43104001,-0.485003895,-0.040845924,-0.379084144,0.490383916,-0.625863532,-0.050502501,2.22619095
0.817553649,-0.485003895,-0.972337909,-0.326734209,0.490383916,-0.625863532,-0.050502501,2.22619095
-0.970071931,0.489878306,0.424900069,0.046939125,-0.481828447,-0.625863532,-0.050502501,-0.449197765
-1.211642955,-0.485003895,-0.040845924,-1.222368162,-1.454040811,-0.625863532,-1.535870175,-0.449197765
-0.438615677,-0.485003895,0.424900069,1.009359239,0.490383916,-0.625863532,-0.050502501,-0.449197765
0.286097395,1.464760506,0.424900069,-0.426407927,2.434808643,0.946657905,-0.050502501,-0.449197765
-0.245358858,1.464760506,-0.040845924,-0.221966604,-0.481828447,-0.625863532,-1.535870175,-0.449197765
1.542266721,0.489878306,-0.972337909,-0.509699926,0.490383916,-0.625863532,-0.050502501,-0.449197765
-0.728500906,-0.485003895,-0.972337909,-0.696052702,-0.481828447,-0.625863532,1.434865173,2.22619095
-0.341987268,0.489878306,-0.972337909,-0.750846739,1.46259628,-0.625863532,-0.050502501,-0.449197765
-1.018386135,-0.485003895,-0.506591916,-0.776091693,-0.481828447,0.946657905,-0.050502501,-0.449197765
1.059124673,2.439642707,-0.506591916,0.309135634,0.490383916,-0.625863532,-0.050502501,-0.449197765
-0.390301472,1.464760506,-0.506591916,-0.212678169,0.490383916,0.946657905,-0.050502501,-0.449197765
-1.598156594,-0.485003895,1.822138048,-0.584163799,0.490383916,-0.625863532,-1.535870175,2.22619095
-0.921757726,-0.485003895,-0.506591916,2.616744003,0.490383916,2.519179341,1.434865173,-0.449197765
0.237783191,-2.434768296,-0.506591916,-0.06871629,-2.426253175,0.946657905,-0.050502501,-0.449197765
-0.390301472,0.489878306,-0.506591916,-0.171983106,0.490383916,-0.625863532,-0.050502501,2.22619095
1.542266721,0.489878306,-0.972337909,-0.852373037,0.490383916,-0.625863532,1.434865173,-0.449197765
-0.245358858,0.489878306,-0.506591916,-1.090932478,0.490383916,0.946657905,1.434865173,-0.449197765
-0.003787834,-0.485003895,-0.972337909,1.463914515,1.46259628,-0.625863532,-0.050502501,-0.449197765
-0.970071931,-0.485003895,1.356392055,2.420418359,-1.454040811,0.946657905,-1.535870175,-0.449197765
-0.776815111,-0.485003895,-0.972337909,-1.1791602,0.490383916,0.946657905,-0.050502501,-0.449197765
1.155753083,0.489878306,0.424900069,1.250407819,-0.481828447,-0.625863532,-0.050502501,-0.449197765
0.914182058,0.489878306,-0.506591916,0.40241185,-1.454040811,-0.625863532,-1.535870175,-0.449197765
-0.631872497,-0.485003895,-0.972337909,-1.097620421,-0.481828447,-0.625863532,1.434865173,-0.449197765
1.010810468,0.489878306,-0.506591916,0.424759132,0.490383916,-0.625863532,-1.535870175,-0.449197765
0.141154781,0.489878306,-0.040845924,-0.626550795,1.46259628,-0.625863532,1.434865173,-0.449197765
-0.486929882,-1.459886095,-0.040845924,0.061328539,-0.481828447,-0.625863532,1.434865173,2.22619095
1.542266721,-0.485003895,1.356392055,-0.996724653,-0.481828447,-0.625863532,-1.535870175,-0.449197765
0.865867854,1.464760506,0.890646062,0.600092531,2.434808643,0.946657905,-1.535870175,-0.449197765
1.590580926,-0.485003895,-0.506591916,1.079612604,1.46259628,-0.625863532,-0.050502501,-0.449197765
1.638895131,0.489878306,-0.506591916,-0.554685642,-0.481828447,0.946657905,-0.050502501,-0.449197765
-1.018386135,1.464760506,-0.972337909,-0.236686887,0.490383916,-0.625863532,-0.050502501,2.22619095
-0.728500906,-0.485003895,0.890646062,-0.590957421,-0.481828447,2.519179341,-0.050502501,-0.449197765
1.010810468,1.464760506,-0.972337909,-0.340220739,0.490383916,0.946657905,-1.535870175,-0.449197765
0.962496263,-0.485003895,0.424900069,-1.027164917,-0.481828447,-0.625863532,1.434865173,-0.449197765
0.769239444,-0.485003895,-0.972337909,-0.760212838,-0.481828447,-0.625863532,-0.050502501,2.22619095
-1.115014545,0.489878306,3.219376026,-0.369483281,-1.454040811,0.946657905,-1.535870175,-0.449197765
-1.598156594,1.464760506,-0.972337909,0.014331015,2.434808643,0.946657905,-1.535870175,-0.449197765
0.865867854,-0.485003895,-0.972337909,1.56688167,-1.454040811,0.946657905,-0.050502501,-0.449197765
1.204067287,-2.434768296,-0.506591916,-0.445806827,0.490383916,-0.625863532,-0.050502501,2.22619095
0.237783191,-0.485003895,-0.506591916,-0.684168385,0.490383916,-0.625863532,-0.050502501,-0.449197765
0.865867854,0.489878306,-0.972337909,-0.635155861,2.434808643,-0.625863532,-0.050502501,-0.449197765
1.349009902,-0.485003895,-0.040845924,-0.876388848,1.46259628,0.946657905,-1.535870175,-0.449197765
-0.921757726,0.489878306,-0.506591916,-0.614015379,-1.454040811,-0.625863532,1.434865173,-0.449197765
1.687209336,0.489878306,-0.972337909,0.620193595,-1.454040811,0.946657905,-1.535870175,-0.449197765
-0.583558292,-1.459886095,-0.040845924,1.797225428,0.490383916,-0.625863532,-0.050502501,-0.449197765
-0.970071931,0.489878306,-0.506591916,-0.94687024,-0.481828447,-0.625863532,-1.535870175,-0.449197765
0.141154781,-0.485003895,-0.506591916,0.493202828,0.490383916,-0.625863532,-0.050502501,-0.449197765
-0.341987268,1.464760506,-0.040845924,-0.343454953,-0.481828447,-0.625863532,-1.535870175,-0.449197765
-0.100416243,0.489878306,0.890646062,0.159976671,0.490383916,-0.625863532,-0.050502501,-0.449197765
-0.003787834,2.439642707,-0.972337909,-1.104662284,-0.481828447,0.946657905,-0.050502501,-0.449197765
1.155753083,0.489878306,-0.972337909,-0.130701842,-0.481828447,-0.625863532,-1.535870175,-0.449197765
1.493952517,-1.459886095,-0.506591916,0.314991263,-0.481828447,-0.625863532,-0.050502501,2.22619095
-1.356585569,-0.485003895,-0.506591916,0.732432872,1.46259628,-0.625863532,-0.050502501,-0.449197765
1.059124673,0.489878306,0.424900069,-0.597312722,-0.481828447,-0.625863532,-1.535870175,-0.449197765
1.493952517,0.489878306,0.424900069,-1.057249134,-1.454040811,2.519179341,-0.050502501,-0.449197765
0.382725805,-0.485003895,0.424900069,-0.475687132,0.490383916,0.946657905,1.434865173,2.22619095
0.286097395,0.489878306,-0.972337909,-0.424642585,0.490383916,0.946657905,1.434865173,-0.449197765
0.43104001,0.489878306,-0.040845924,1.157731635,-0.481828447,-0.625863532,-0.050502501,-0.449197765
0.672611034,0.489878306,-0.040845924,0.882614938,0.490383916,2.519179341,-1.535870175,-0.449197765
-0.486929882,0.489878306,-0.506591916,0.150085367,-0.481828447,2.519179341,-0.050502501,-0.449197765
0.092840576,-1.459886095,-0.506591916,-0.647462895,-0.481828447,-0.625863532,1.434865173,-0.449197765
1.010810468,-0.485003895,1.822138048,0.720907439,-1.454040811,0.946657905,-0.050502501,2.22619095
-0.052102039,-0.485003895,2.753630034,-0.743225413,-1.454040811,-0.625863532,1.434865173,-0.449197765
0.3344116,0.489878306,-0.972337909,-0.559675622,-0.481828447,0.946657905,-1.535870175,-0.449197765
0.575982624,-1.459886095,-0.040845924,0.184889338,1.46259628,-0.625863532,-1.535870175,-0.449197765
-0.003787834,1.464760506,-0.972337909,-0.672881972,0.490383916,2.519179341,1.434865173,-0.449197765
0.720925239,-0.485003895,-0.040845924,-0.347535665,0.490383916,0.946657905,-0.050502501,-0.449197765
-0.486929882,0.489878306,0.890646062,-0.184015658,0.490383916,-0.625863532,-1.535870175,-0.449197765
0.237783191,0.489878306,0.890646062,-1.233418038,0.490383916,0.946657905,-0.050502501,-0.449197765
-1.308271365,1.464760506,-0.506591916,4.24581254,-0.481828447,-0.625863532,1.434865173,2.22619095
0.141154781,-0.485003895,-0.506591916,-0.167297752,-1.454040811,0.946657905,-0.050502501,-0.449197765
0.720925239,-1.459886095,0.890646062,4.758091441,-0.481828447,-0.625863532,-0.050502501,2.22619095
-1.115014545,-0.485003895,0.424900069,0.499840413,-0.481828447,0.946657905,1.434865173,2.22619095
-1.115014545,-0.485003895,1.356392055,-0.157139412,0.490383916,-0.625863532,-0.050502501,-0.449197765
-0.631872497,-0.485003895,-0.506591916,-1.067308532,-1.454040811,-0.625863532,1.434865173,-0.449197765
-0.825129316,-1.459886095,-0.040845924,-0.145169275,-0.481828447,-0.625863532,-0.050502501,-0.449197765
1.349009902,-0.485003895,0.424900069,-0.364927366,-0.481828447,2.519179341,1.434865173,2.22619095
1.204067287,-1.459886095,1.356392055,-0.622706265,0.490383916,-0.625863532,-0.050502501,-0.449197765
-1.453213979,0.489878306,-0.040845924,0.392158115,0.490383916,0.946657905,-0.050502501,-0.449197765
-1.646470798,0.489878306,-0.506591916,-0.912515229,-1.454040811,0.946657905,-0.050502501,-0.449197765
-0.825129316,-0.485003895,-0.506591916,-0.113158005,0.490383916,-0.625863532,-0.050502501,2.22619095
-0.535244087,-0.485003895,-0.972337909,-0.5832407,-0.481828447,-0.625863532,-1.535870175,-0.449197765
0.672611034,-0.485003895,-0.506591916,-0.95847972,-0.481828447,0.946657905,-0.050502501,-0.449197765
1.445638312,1.464760506,0.890646062,-1.144945268,-1.454040811,-0.625863532,-0.050502501,-0.449197765
1.107438878,-1.459886095,2.753630034,-0.332355783,2.434808643,0.946657905,-0.050502501,-0.449197765
0.52766842,-0.485003895,0.890646062,1.131770686,0.490383916,0.946657905,1.434865173,-0.449197765
-0.438615677,-0.485003895,-0.506591916,-0.562394915,-1.454040811,-0.625863532,1.434865173,-0.449197765
-1.646470798,0.489878306,0.424900069,-0.812443618,-1.454040811,-0.625863532,-0.050502501,-0.449197765
-0.776815111,0.489878306,-0.506591916,-0.354056578,-0.481828447,-0.625863532,1.434865173,-0.449197765
-0.728500906,0.489878306,-0.972337909,0.532863084,0.490383916,-0.625863532,-1.535870175,-0.449197765
-1.06670034,-1.459886095,-0.972337909,-0.229643961,-0.481828447,-0.625863532,1.434865173,-0.449197765
-0.197044653,2.439642707,-0.506591916,-0.652431598,-0.481828447,-0.625863532,-0.050502501,-0.449197765
0.092840576,-1.459886095,-0.506591916,-0.57571406,1.46259628,-0.625863532,-0.050502501,-0.449197765
-1.356585569,-0.485003895,-0.506591916,0.827262007,1.46259628,0.946657905,-1.535870175,-0.449197765
1.204067287,1.464760506,-0.972337909,-0.711092506,0.490383916,-0.625863532,-0.050502501,-0.449197765
1.204067287,0.489878306,0.890646062,-0.247225034,0.490383916,0.946657905,-0.050502501,-0.449197765
-0.776815111,0.489878306,2.753630034,-0.731316981,1.46259628,0.946657905,1.434865173,-0.449197765
1.155753083,1.464760506,-0.040845924,1.669273617,1.46259628,0.946657905,-0.050502501,-0.449197765
0.817553649,0.489878306,-0.972337909,1.041770175,-0.481828447,0.946657905,1.434865173,-0.449197765
1.735523541,1.464760506,0.890646062,-0.907795121,-0.481828447,-0.625863532,-0.050502501,-0.449197765
-0.970071931,0.489878306,-0.972337909,-0.992821609,0.490383916,0.946657905,-0.050502501,-0.449197765
1.010810468,-1.459886095,1.822138048,0.405840045,0.490383916,0.946657905,-0.050502501,-0.449197765
-1.404899774,-0.485003895,0.424900069,-1.366858083,-0.481828447,-0.625863532,-0.050502501,2.22619095
-0.245358858,-0.485003895,-0.972337909,-0.75565976,0.490383916,-0.625863532,1.434865173,-0.449197765
-1.16332875,-0.485003895,0.890646062,2.661285369,1.46259628,0.946657905,1.434865173,-0.449197765
0.962496263,1.464760506,0.890646062,-0.285344074,1.46259628,-0.625863532,1.434865173,2.22619095
-1.25995716,0.489878306,-0.506591916,-1.252130731,-1.454040811,-0.625863532,-0.050502501,2.22619095
-0.197044653,0.489878306,-0.040845924,0.479245351,-0.481828447,2.519179341,-1.535870175,-0.449197765
-0.486929882,-0.485003895,-0.972337909,-1.169617496,-0.481828447,-0.625863532,-1.535870175,-0.449197765
-0.776815111,0.489878306,-0.040845924,-0.706932711,0.490383916,-0.625863532,-0.050502501,-0.449197765
-1.453213979,1.464760506,-0.506591916,-0.37794224,0.490383916,-0.625863532,1.434865173,-0.449197765
1.590580926,1.464760506,-0.040845924,2.111313692,0.490383916,-0.625863532,-0.050502501,-0.449197765
1.397324107,-1.459886095,-0.506591916,-1.063078167,-1.454040811,-0.625863532,-0.050502501,-0.449197765
1.397324107,1.464760506,-0.040845924,-0.992929416,1.46259628,-0.625863532,-1.535870175,-0.449197765
-0.052102039,1.464760506,-0.972337909,1.140148434,-1.454040811,-0.625863532,-1.535870175,-0.449197765
-1.356585569,0.489878306,-0.040845924,-0.679781273,-0.481828447,-0.625863532,-0.050502501,2.22619095
-1.453213979,0.489878306,-0.506591916,-0.630336811,0.490383916,-0.625863532,-1.535870175,-0.449197765
-1.25995716,-0.485003895,-0.972337909,-0.310961743,0.490383916,0.946657905,-0.050502501,2.22619095
-0.245358858,-0.485003895,-0.040845924,1.571225872,0.490383916,-0.625863532,-0.050502501,-0.449197765
1.204067287,0.489878306,0.890646062,-0.14427171,0.490383916,-0.625863532,-0.050502501,-0.449197765
-1.211642955,-0.485003895,-0.506591916,0.621401815,-1.454040811,-0.625863532,-0.050502501,-0.449197765
-0.245358858,-1.459886095,-0.972337909,-0.528898461,1.46259628,0.946657905,-0.050502501,-0.449197765
1.059124673,0.489878306,0.424900069,-1.240966665,1.46259628,0.946657905,-0.050502501,-0.449197765
-1.356585569,1.464760506,-0.972337909,-0.967482324,1.46259628,0.946657905,-0.050502501,-0.449197765
-1.211642955,-0.485003895,1.356392055,1.524095362,-0.481828447,-0.625863532,-0.050502501,-0.449197765
-1.501528184,-0.485003895,-0.506591916,2.025576882,0.490383916,-0.625863532,-1.535870175,-0.449197765
1.010810468,2.439642707,1.822138048,0.307524201,0.490383916,-0.625863532,1.434865173,-0.449197765
-1.16332875,0.489878306,-0.506591916,-0.065953023,1.46259628,-0.625863532,-1.535870175,-0.449197765
0.237783191,-0.485003895,0.424900069,-0.446927453,-0.481828447,-0.625863532,1.434865173,2.22619095
1.687209336,1.464760506,-0.972337909,0.220214967,1.46259628,-0.625863532,-0.050502501,-0.449197765
-1.115014545,-1.459886095,-0.040845924,-0.623413395,-0.481828447,-0.625863532,-1.535870175,-0.449197765
-1.694785003,-0.485003895,-0.040845924,-0.59354621,0.490383916,-0.625863532,-0.050502501,-0.449197765
-0.197044653,0.489878306,-0.506591916,0.353739414,1.46259628,-0.625863532,1.434865173,-0.449197765
-1.308271365,-2.434768296,2.287884041,0.041527136,-0.481828447,-0.625863532,-0.050502501,-0.449197765
-1.356585569,0.489878306,-0.040845924,0.510966889,-0.481828447,-0.625863532,-0.050502501,-0.449197765
-0.148730448,0.489878306,-0.040845924,-1.075907569,1.46259628,-0.625863532,-1.535870175,-0.449197765
-0.100416243,-0.485003895,-0.040845924,-0.363132236,-0.481828447,-0.625863532,-0.050502501,2.22619095
0.189468986,0.489878306,0.890646062,-0.517649993,-1.454040811,-0.625863532,-1.535870175,2.22619095
0.914182058,-0.485003895,0.424900069,-0.255702079,-0.481828447,-0.625863532,1.434865173,-0.449197765
1.107438878,-0.485003895,-0.506591916,0.095739582,0.490383916,-0.625863532,-0.050502501,-0.449197765
-0.438615677,-1.459886095,-0.040845924,0.519582594,-1.454040811,-0.625863532,-0.050502501,-0.449197765
0.3344116,0.489878306,-0.506591916,-0.059811563,0.490383916,0.946657905,-1.535870175,-0.449197765
-1.356585569,-1.459886095,-0.972337909,0.713655637,-0.481828447,-0.625863532,-0.050502501,-0.449197765
1.252381492,2.439642707,-0.040845924,-0.87150561,2.434808643,0.946657905,-1.535870175,-0.449197765
0.141154781,0.489878306,-0.040845924,-0.830991408,0.490383916,-0.625863532,-0.050502501,-0.449197765
1.638895131,-0.485003895,-0.972337909,0.977784872,0.490383916,-0.625863532,1.434865173,2.22619095
-1.453213979,-0.485003895,-0.972337909,0.794625882,-0.481828447,-0.625863532,-0.050502501,-0.449197765
-0.197044653,1.464760506,-0.972337909,-0.661525697,-0.481828447,-0.625863532,1.434865173,-0.449197765
-1.501528184,-0.485003895,-0.040845924,0.592974778,0.490383916,-0.625863532,1.434865173,-0.449197765
0.624296829,-0.485003895,0.890646062,2.807810859,0.490383916,0.946657905,-1.535870175,-0.449197765
-0.293673063,-2.434768296,0.424900069,-0.145771435,1.46259628,-0.625863532,-0.050502501,-0.449197765
-1.16332875,-1.459886095,2.753630034,-0.457907467,-0.481828447,0.946657905,-1.535870175,-0.449197765
-1.694785003,-1.459886095,-0.972337909,-0.070141543,-1.454040811,-0.625863532,-0.050502501,-0.449197765
-1.646470798,-0.485003895,-0.972337909,-0.871519086,1.46259628,0.946657905,-1.535870175,-0.449197765
-1.25995716,0.489878306,2.753630034,0.642441936,-1.454040811,-0.625863532,-0.050502501,-0.449197765
-0.583558292,0.489878306,0.890646062,0.235636351,-0.481828447,-0.625863532,1.434865173,-0.449197765
0.479354215,-0.485003895,-0.506591916,1.808196931,-2.426253175,0.946657905,1.434865173,-0.449197765
-0.825129316,2.439642707,-0.040845924,1.242072981,-1.454040811,-0.625863532,-0.050502501,-0.449197765
-0.003787834,0.489878306,-0.972337909,-0.849594876,0.490383916,-0.625863532,-0.050502501,-0.449197765
-0.245358858,-0.485003895,-0.972337909,1.561241655,-1.454040811,-0.625863532,1.434865173,-0.449197765
0.3344116,1.464760506,-0.040845924,-1.045453829,0.490383916,-0.625863532,-0.050502501,-0.449197765
1.155753083,0.489878306,-0.040845924,-0.76824766,0.490383916,-0.625863532,-0.050502501,-0.449197765
-0.970071931,-0.485003895,-0.506591916,0.382791307,-0.481828447,-0.625863532,-0.050502501,-0.449197765
1.638895131,0.489878306,-0.040845924,-0.67941175,0.490383916,-0.625863532,-0.050502501,-0.449197765
1.204067287,1.464760506,-0.972337909,-0.133860166,1.46259628,-0.625863532,-0.050502501,-0.449197765
-0.438615677,0.489878306,0.424900069,-0.159609756,0.490383916,-0.625863532,1.434865173,2.22619095
